,BCUT2D_CHGHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi1,Chi1v,Chi2v,Chi3v,EState_VSA3,EState_VSA6,EState_VSA7,ExactMolWt,FractionCSP3,HeavyAtomMolWt,Kappa2,LabuteASA,MaxPartialCharge,MolWt,NOCount,NumAromaticRings,NumHeteroatoms,NumSaturatedCarbocycles,PEOE_VSA1,PEOE_VSA12,PEOE_VSA13,PEOE_VSA6,PEOE_VSA9,SMR_VSA1,SMR_VSA5,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA4,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState5,VSA_EState7,VSA_EState9,ProtocolName,fr_Ar_OH,fr_NH0,fr_aniline,fr_benzene,fr_halogen,fr_ketone,fr_nitro,fr_nitro_arom,fr_phenol,fr_phenol_noOrthoHbond,fr_unbrch_alkane,outcome,Tissue_Type4,Cell_Type,Gender,Organism,Tissue_Type2
10,2.242120460623092,-0.3844490869136601,12.181798275874712,8.653318010541598,7.504149058184818,5.621633330646331,4.461958115490517,3.040818067933931,0.0,0.0,0.0,247.02457367,0.25,237.063,5.067360708386579,91.70450943378572,0.5290214251519232,247.143,7,1,8,0,4.5237471617118175,0.0,5.687386274683562,0.0,4.923311048817671,23.05960081888445,0.0,5.749511833283905,4.5237471617118175,5.687386274683562,10.114318268765572,0.0,9.824753676933735,10.370377259700176,0.1644753086419756,0.0,-1.259218238221215,tox21-ar-bla-antagonist-p1,0,1,0,1,0,0,1,1,0,0,0,0.0,Normal,epithelial,F,Human,kidney
11,2.023457736304099,0.2809387474603538,9.518661569058182,7.556819257194195,6.3805400575618805,4.39920146434029,2.76981091370352,1.8611765356188867,13.08951281182515,0.0,35.23174507315853,181.11027872,0.4,166.11499999999998,5.562429802659069,78.23947275167879,0.0606170264845368,181.235,3,1,3,0,15.11296452053189,0.0,0.0,18.19910120538483,13.213763929025836,10.213054789681411,0.0,0.0,4.899909730850478,5.687386274683562,0.0,0.0,1.9444444444444444,17.602641723356008,0.0,0.0,0.0,tox21-ar-bla-antagonist-p1,0,1,1,1,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
12,2.498280465938017,0.238253784620325,12.828427124746192,11.632993161855453,6.828427124746192,16.898979485566354,20.472193585307476,17.696938456699066,0.0,0.0,0.0,296.07516536799994,1.0,272.42799999999994,4.122834184080584,103.25277280587856,0.3136364111885627,296.62,4,0,8,0,16.46058839375381,0.0,0.0,0.0,0.0,16.46058839375381,52.37609082944869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.442901234567902,tox21-ar-bla-antagonist-p1,0,0,0,0,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
13,2.17816134319015,0.0188461583077123,13.75914854506434,9.338747864709484,8.314680367203312,6.713562394259401,5.139942938794454,2.4634836836013982,0.0,0.0,0.0,279.062021798,0.5,265.077,6.074875346260388,102.00103872507098,0.350495956605184,279.189,9,1,10,0,25.36388103130789,0.0,0.0,0.0,19.2556047581738,24.195261839077038,12.648722793660877,0.0,11.423410875365658,5.817862777835028,0.0,0.0,32.0903508564047,8.991230631141345,0.0629021181517877,-0.3846767920131018,-4.313547549935612,tox21-ar-bla-antagonist-p1,0,2,1,0,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
14,2.338129256847408,-0.1412062877900056,57.5277935328905,42.22373743714852,36.95585746878405,28.01599063191719,20.517119920796937,13.235375080499818,33.34613301391883,73.30568555479039,0.0,1142.3507389039996,0.3877551020408163,1080.7939999999994,30.867999279654853,455.9496481523235,0.445974701962146,1143.29,26,4,29,0,68.06497392564702,47.257437834812045,0.0,60.6636706846161,25.42824048091256,75.31205892106864,87.2386371645178,5.749511833283905,52.8679406150184,0.0,0.0,2.613366182566943,135.03603768118285,36.96225261082997,-10.169378613171412,2.780196075990292,-4.87391061261091,tox21-ar-bla-antagonist-p1,0,0,0,3,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
15,1.4651277881065652,0.4825527809067853,4.5,4.041241452319316,2.0,3.0,2.449489742783178,0.0,0.0,0.0,0.0,147.997634116,0.0,140.14499999999998,4.341812297734628,46.82947440111817,-0.0315476790016148,148.209,5,0,7,0,28.51464474933504,0.0,0.0,0.0,0.0,12.9705468580193,0.0,0.0,12.301092700636076,0.0,0.0,3.243055555555556,0.0,0.0,0.0,0.0,-4.333333333333332,tox21-ar-bla-antagonist-p1,0,0,0,0,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
16,2.184003758755297,0.514305272493612,9.639981912617824,9.042264931172456,6.949489742783179,8.547206724228547,7.585421958697399,6.996696467011726,0.0,0.0,0.0,230.116292704,1.0,208.266,6.318948211272841,96.38813411621396,0.0151131360316731,230.44199999999992,0,0,2,2,0.0,0.0,0.0,60.11272569032951,0.0,0.0,74.70809228922447,0.0,0.0,0.0,0.0,0.0,0.0,1.9919935752078608,0.0,14.900228647014362,4.441111111111111,tox21-ar-bla-antagonist-p1,0,0,0,0,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
17,2.142509002846221,0.0693473610362275,20.148053602125596,14.21991410044113,13.348173775453851,9.353178106473894,7.203384719501237,4.912967947461021,5.687386274683562,12.13273413692322,0.0,398.0684905479999,0.0,384.2880000000002,7.841843705096445,159.63758715191614,0.3390510901299124,398.40000000000015,9,3,10,0,10.213054789681411,0.0,10.023291153407584,6.06636706846161,16.270256024884898,23.425388958082166,4.895483475517775,5.749511833283905,4.722094864452088,17.19263532720215,0.0,0.0,14.94643999577,26.30341300822853,-1.459481706581724,1.4726498234292698,-3.7949323481369386,tox21-ar-bla-antagonist-p1,1,3,1,2,0,0,0,0,1,0,0,0.0,Normal,epithelial,F,Human,kidney
18,1.9926796410501868,-0.1065256825317402,8.414213562373096,6.082482904638631,4.207106781186548,4.166666666666666,2.857738033247041,0.7500000000000002,0.0,0.0,0.0,227.972207216,0.0,220.14,5.33101689428904,68.47747518827553,0.246131827230509,228.204,10,0,12,0,21.4065924480168,20.79800116329921,0.0,0.0,0.0,34.60868058025014,0.0,0.0,12.301092700636076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.617407407407406,tox21-ar-bla-antagonist-p1,0,0,0,0,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
19,2.499549452439464,0.0596467651174388,21.2338400397525,19.34381018037624,13.598990762583684,12.081760092206457,11.211410750802212,8.36046189636209,5.41499046939678,5.573104530069267,13.847474399381248,400.334130648,0.7777777777777778,356.29500000000013,9.101184118959202,178.72991094939297,0.0591324679223141,400.6470000000002,2,0,2,3,10.213054789681411,0.0,0.0,56.56630260263806,11.70501719873199,10.213054789681411,110.0290038496806,0.0,0.0,0.0,23.16870860788096,0.0,0.0,20.059652665914747,2.2565391630392075,16.89849084352677,0.0,tox21-ar-bla-antagonist-p1,0,0,0,0,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
20,2.6870270738229087,-0.1732007064879697,24.781574381404035,18.38229048387217,15.20004161246472,10.078624003770289,9.061119588737212,7.036473227597397,0.0,0.0,0.0,496.12485806,0.4090909090909091,471.70000000000033,7.786353534538888,199.37656385795935,0.2554508678439251,496.90000000000015,11,1,12,0,36.37283184620642,5.783244946364939,5.907179729351506,12.13273413692322,40.719226141969,45.022775921259694,30.271646038554263,5.749511833283905,5.733667477162185,0.0,11.835812092322788,0.0,39.79806370584148,66.47554501241369,-9.664242745581804,-1.8719671201814063,2.853610718953432,tox21-ar-bla-antagonist-p1,1,1,0,1,1,2,0,0,1,1,0,0.0,Normal,epithelial,F,Human,kidney
21,2.307891773981039,-0.0780704484252665,13.36396103067893,10.853956921956078,8.071067811865477,6.084902020376262,4.832361593046968,3.6581373674276,12.84164324585202,0.0,13.847474399381248,250.178023932,1.0,224.12699999999995,7.999334319526628,103.04409452448316,0.0566264309446936,250.33499999999995,5,0,5,0,25.162972533162872,0.0,0.0,13.847474399381248,39.64129178707751,25.162972533162872,26.689117645233267,0.0,0.0,0.0,10.82998093879356,0.0,0.0,36.95514707734946,0.0,1.2170138888888888,0.0,tox21-ar-bla-antagonist-p1,0,0,0,0,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
22,2.01254207796544,0.069660489405495,13.217332181807452,11.022858721492025,8.736382105218448,6.69900420904112,4.445758624894517,2.867886548525689,12.170333456209914,24.26546827384644,0.0,250.156894564,0.5333333333333333,228.16199999999995,8.561788798033803,108.78518323081312,0.3351828615600303,250.3379999999999,3,1,3,0,9.843390348640757,0.0,0.0,39.02784531432067,12.170333456209914,14.637927532712578,45.448666937246685,5.749511833283905,4.736862953800049,0.0,0.0,0.0,10.656929306490891,8.751766800823681,-0.1610811661210571,7.431051612294015,0.0,tox21-ar-bla-antagonist-p1,0,0,0,1,0,0,0,0,0,0,5,0.0,Normal,epithelial,F,Human,kidney
23,2.319789332214285,0.0923638140366512,19.388540578131757,15.95914741570319,13.028407103102724,9.550642271299523,7.254845827366539,5.5464155353819,16.335596638722226,26.290203660877943,6.06636706846161,387.171354752,0.3809523809523809,361.70300000000015,8.63230905271474,165.205036795453,0.2548721365740214,387.9110000000001,5,2,6,0,15.37044016181271,0.0,5.907179729351506,41.93277523254056,23.383268621399417,9.53140013787187,31.972996886825133,5.749511833283905,15.37044016181271,5.687386274683562,0.0,6.255018638782756,15.251497219917283,6.649472464062631,0.3498665286566622,0.9210188334593096,3.3344990311860245,tox21-ar-bla-antagonist-p1,0,1,1,2,1,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
24,2.1325145180181706,0.1736269929987554,10.673362107437434,9.655466291709736,7.292024997884274,5.412119687987471,3.850462914123845,2.531454808534493,12.834783135247788,0.0,6.06636706846161,243.102606496,0.5,225.58999999999995,5.966924292629011,102.54527054751864,0.2308003569805861,243.734,3,1,4,0,14.790514511606428,6.792942306099827,0.0,12.990104268152232,0.0,9.473725907600098,26.31013685145522,11.49902366656781,14.790514511606428,0.0,0.0,0.0,0.0,3.3896078987150418,1.7278261474342829,1.018333333333333,0.0,tox21-ar-bla-antagonist-p1,0,0,0,1,1,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
25,1.9148833516421329,0.432235875154693,5.983127663125442,4.134579145267688,3.804530452640311,2.2399393034442188,1.45141155450677,0.852452786658065,0.0,6.06636706846161,0.0,112.032443,0.0,107.06299999999996,1.8200415093161888,46.39117227461921,0.1642985186524583,112.10299999999998,1,1,2,0,5.106527394840706,0.0,0.0,12.13273413692322,0.0,9.496942442515524,0.0,5.749511833283905,0.0,4.39041504767482,5.817220841045895,0.0,0.0,8.54425925925926,-0.8749999999999996,0.0,0.0,tox21-ar-bla-antagonist-p1,1,0,0,1,1,0,0,0,1,1,0,0.0,Normal,epithelial,F,Human,kidney
26,2.169948247538484,0.051240588781332,12.957819157813608,10.536832706631198,8.736382105218448,5.975816703886058,3.993278448700615,2.8498624796974017,12.30080995936138,13.251057274455166,41.822672189790026,244.121177752,0.2857142857142857,228.16599999999997,5.489653133998208,106.2270551156508,0.3561219402575009,244.29399999999995,4,2,4,0,9.303962601591405,0.0,0.0,30.33183534230805,25.172886440038496,9.53140013787187,19.88931522852921,0.0,0.0,0.0,0.0,0.0,15.813492850844042,0.0,-0.3353878495842777,3.195787037037037,0.0,tox21-ar-bla-antagonist-p1,0,2,0,1,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
27,2.848353741351303,0.3053403489815749,13.0854219586974,8.938995234379666,8.275727571947288,8.045527107200398,8.901419846861288,9.415855929642326,21.90038479654998,0.0,0.0,361.875716336,0.6666666666666666,356.85,3.339877471519769,135.17068096899683,0.1663794710659599,364.914,0,0,6,2,0.0,0.0,0.0,58.55579977459783,10.064572704227194,0.0,20.502520319293662,0.0,0.0,0.0,23.671624184645573,39.21124496094734,-2.1282870370370364,0.6537654320987671,0.8151543209876544,5.396980347694634,0.0,tox21-ar-bla-antagonist-p1,0,0,0,0,6,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
28,2.0631048394157934,0.3583320633120427,9.844934982691242,6.688406079433518,6.147065707741406,5.90993791731962,4.922587793764439,2.9444904972150368,6.606881964512918,6.076020106833881,12.13273413692322,367.804701144,0.1111111111111111,363.81000000000006,5.172958355868036,102.55281447693348,0.1476987555685532,370.86600000000016,1,1,4,0,4.736862953800049,0.0,0.0,28.58489968838173,8.945439031664828,4.736862953800049,0.0,5.749511833283905,4.736862953800049,0.0,0.0,10.197179193436634,0.0,0.0,0.7945370370370372,1.709250637755102,0.0,tox21-ar-bla-antagonist-p1,0,0,0,1,3,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
29,1.858236593083074,-0.1392068824475337,7.276020881938894,6.1009536313038994,4.125897657686229,2.8938468501173515,2.084060272182827,0.7781780895268151,6.606881964512918,0.0,19.92349450621513,128.083729624,0.5714285714285714,116.075,4.125077866183215,55.51436801157559,0.3024398628100056,128.171,2,0,2,0,4.736862953800049,0.0,0.0,5.573104530069267,0.0,9.53140013787187,20.771211599071872,0.0,0.0,0.0,0.0,0.0,10.173757558578988,0.0,-0.2291666666666663,1.8625,0.0,tox21-ar-bla-antagonist-p1,0,0,0,0,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
30,1.8652185609113925,1.2083852366683645,7.397341225498538,6.516507857945052,4.825698502695489,3.63202737682574,2.3998098133682984,1.3989740376010955,0.0,0.0,0.0,135.104799416,0.3333333333333333,122.10599999999997,3.254508450235671,62.076091646294834,0.0342204190545417,135.20999999999998,1,1,1,0,5.316788604006331,0.0,0.0,12.13273413692322,0.0,0.0,13.847474399381248,0.0,5.316788604006331,5.687386274683562,6.923737199690624,0.0,0.0,3.248333333333333,0.0,0.0,0.0,tox21-ar-bla-antagonist-p1,0,0,1,1,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
31,2.1235401089553982,-0.1378620686519096,11.422285251880869,9.526670282288125,7.002907755397974,5.320300905843469,4.399478123622379,2.494095609718195,5.917906046161393,6.923737199690624,24.26546827384644,206.130679816,0.4615384615384615,188.141,4.964460295417243,90.941753772513,0.3101853515323108,206.285,2,1,2,0,5.106527394840706,0.0,0.0,38.11294267322769,5.917906046161393,9.901064578912528,33.10993926815927,0.0,0.0,0.0,5.917906046161393,0.0,10.762425070336777,8.850157339170236,-0.5579103678508444,1.04338529856387,0.0,tox21-ar-bla-antagonist-p1,0,0,0,1,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
32,2.3451211196221395,-0.0459471227699311,13.284092571446669,9.997107078209613,8.562080607913936,5.851497555362752,4.289246694020278,3.1168117419932497,11.984273114623004,6.923737199690624,0.0,256.10592161200003,0.6363636363636364,240.13,5.049061302259741,102.65449114921876,0.3299603373917525,256.258,7,1,7,0,14.94991774348146,0.0,5.559266895052008,6.923737199690624,12.71084835226122,14.94991774348146,38.20121439177412,0.0,11.24901029325548,0.0,0.0,0.0,25.314642463466868,18.605452307466194,0.0,-0.0258699452003035,0.0,tox21-ar-bla-antagonist-p1,0,1,0,0,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
33,2.0452295008920185,0.0504883485540376,9.681798275874712,7.487324815559283,6.236382105218448,4.199004209041121,2.682793215436577,1.5402875382840653,12.170333456209914,0.0,6.923737199690624,180.078644244,0.3,168.10699999999997,4.499571342364573,76.96047265883004,0.3376216745421405,180.20299999999995,3,1,3,0,9.843390348640757,0.0,0.0,6.923737199690624,12.170333456209914,14.637927532712578,13.344558822616634,5.749511833283905,0.0,0.0,0.0,0.0,11.211010015117155,8.96240622637944,-0.2001004398673043,0.8093487811791383,0.0,tox21-ar-bla-antagonist-p1,1,0,0,1,0,0,0,0,1,1,0,0.0,Normal,epithelial,F,Human,kidney
34,1.7088860829034034,1.4235224094685133,4.99156383156272,4.024563864689584,2.808060412490447,1.8396322015344175,1.083491235362022,0.6093658232039992,0.0,12.999757306524504,12.992958512482897,81.057849224,0.4,74.062,2.466406619385343,37.90199613470044,0.0940138881254397,81.118,1,0,1,0,0.0,0.0,0.0,6.076020106833881,6.069221312792274,0.0,13.847474399381248,6.069221312792274,0.0,0.0,11.33111286753076,0.0,0.0,8.016481481481481,0.0,1.7777777777777777,0.0,tox21-ar-bla-antagonist-p1,0,1,0,0,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
35,2.230346166816789,-0.1288515607040754,12.957819157813608,10.706314847049708,8.698377302757663,6.009550742812186,4.487044765926921,2.953535300143918,0.0,18.99525369620486,60.6636706846161,239.131014164,0.1875,222.182,5.496442955858815,107.86962155339458,0.2335592242226243,239.318,2,2,2,0,4.899909730850478,5.907179729351506,0.0,60.6636706846161,5.917906046161393,4.794537184071822,5.917906046161393,0.0,0.0,0.0,0.0,0.0,14.01334089191232,0.0,-0.1159259259259266,0.0,3.5857407407407407,tox21-ar-bla-antagonist-p1,0,1,0,2,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
36,1.939908399409358,1.1775908361798255,4.99156383156272,3.1254572505904026,2.808060412490447,4.140903875351508,3.156936361692908,3.37808281246829,10.707177515267151,0.0,0.0,233.84465204,1.0,231.294,4.41,59.50749669478716,0.0377758067271852,236.334,0,0,3,0,0.0,0.0,0.0,31.859887795898697,0.0,0.0,4.827174070296812,0.0,0.0,0.0,0.0,11.915702160493826,0.4297839506172838,0.9270833333333334,0.6718750000000001,0.0,0.0,tox21-ar-bla-antagonist-p1,0,0,0,0,3,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
37,2.287072812969886,-0.1229944053715673,9.7236146391316,6.406896212131347,5.540111220059325,3.481747671950046,2.4810286345909205,1.5124781619578975,0.0,0.0,0.0,182.079038168,1.0,168.05999999999997,5.413461330448892,69.32936411298864,0.1105786065313125,182.172,6,0,6,0,30.63916436904423,0.0,0.0,0.0,13.213763929025836,30.63916436904423,24.41586555099321,0.0,0.0,0.0,0.0,0.0,0.0,52.1769142101285,0.0,-6.391944444444446,0.0,tox21-ar-bla-antagonist-p1,0,0,0,0,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
38,2.426008720872736,-0.1240168154638889,16.775656403009393,13.122238982565358,10.825222953239132,7.374358490567077,6.099148411653132,4.338597672031821,5.516700717616262,25.12283840507545,25.98020853630447,311.126991404,0.2941176470588235,294.20500000000004,5.154457180919939,132.80888401557405,0.3375618671311848,311.34100000000007,6,2,6,0,10.423315998847038,0.0,5.907179729351506,32.04657560476608,11.080152209313258,14.69560176298435,26.310136851455216,0.0,5.316788604006331,0.0,5.917906046161393,0.0,32.71849993701184,12.897264240572774,-1.1479287393969937,0.0,0.0,tox21-ar-bla-antagonist-p1,0,2,0,1,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
39,1.7296824838763545,1.333554020956456,5.112884175122364,3.8339649414480874,3.393846850117352,2.049089849945428,1.286358598270095,0.6844145255095662,5.687386274683562,24.52642128014937,0.0,94.053098192,0.0,88.06899999999999,1.5989312147404375,41.9909417974562,0.0500075397214802,94.117,2,1,2,0,5.733667477162185,0.0,0.0,0.0,5.687386274683562,0.0,0.0,0.0,5.733667477162185,5.687386274683562,0.0,0.0,3.75925925925926,0.0,0.0,3.301944444444445,0.0,tox21-ar-bla-antagonist-p1,0,1,1,0,0,0,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
40,2.111273735561252,-0.1201515931863831,10.430721420318148,9.761619441592384,5.913591357920934,5.430975434222061,5.075491101211435,2.0858252521078957,23.53696308484912,0.0,0.0,184.182715388,0.9166666666666666,160.13099999999997,6.173613930464772,82.915136386236,0.1329322742953455,184.323,1,0,1,0,0.0,0.0,0.0,34.61868599845312,0.0,4.794537184071822,53.88115086723114,0.0,0.0,0.0,17.75371813848418,0.0,11.44537792894936,0.0,2.217592592592593,2.697054043839758,0.0,tox21-ar-bla-antagonist-p1,0,0,0,0,0,1,0,0,0,0,0,0.0,Normal,epithelial,F,Human,kidney
